id,skill_id,lv,name,intro,intro2,intro3,img_id,skill_performance_id,type,talent_id,skill_action_id,group_id,group_step,next_time,charge,category,arng,target_camp,special_type,special_type_param,cd_time,var_1_effect,var_2_effect,var_3_effect,effect_delay,effect_times,mutieffect_time,target_range,target_angle,target_area,target_width,run_away_del,deviation_x,deviation_z,deviation_rotation,group_auto
"1000","560101","1","女主狙击枪","狙击枪","","","0","10490","2","0","601301","0","0","0","0","0","0","0","0","0","1000","0","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"1001","560102","1","护士狙击枪","护士狙击枪","","","0","10590","2","0","601302","0","0","0","0","0","0","0","0","0","1000","0","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"1011","561201","1","埋C4","埋C4","","","0","33021","2","0","601201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"1012","561202","1","拆C4","拆C4","","","0","33023","2","0","601202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"3000","801001","1","裂地狂锤","","","","801001","801001","0","0","801001","0","0","0","0","0","5","2","0","0","2000","801001","801002","0","900","1","0","20.0","0.0","0.0","3.0","0","2.133","2.763","0.0","0"
"3001","801011","1","风刃飙射","","","","801011","801011","0","0","801002","0","0","0","0","0","5","2","0","0","2000","801011","801012","0","800","1","0","20.0","0.0","0.0","3.0","0","-3.0","2.763","0.0","0"
"3002","801021","1","四连猛攻","","","","0","801021","0","0","801003","0","0","0","0","0","3","2","0","0","20000","801021","0","0","1600","1","0","10.0","180.0","0.0","10.0","0","0.0","0.0","0.0","0"
"3003","801022","1","四连猛攻","","","","0","0","0","0","900001","0","0","0","0","0","3","2","0","0","0","801022","0","0","100","1","0","10.0","180.0","0.0","10.0","0","0.0","0.0","0.0","0"
"3004","801023","1","四连猛攻","","","","0","0","0","0","900001","0","0","0","0","0","3","2","0","0","0","801023","0","0","100","1","0","10.0","180.0","0.0","10.0","0","0.0","0.0","0.0","0"
"3005","801024","1","四连猛攻","","","","0","0","0","0","900001","0","0","0","0","0","3","2","0","0","0","801024","0","0","100","1","0","10.0","180.0","0.0","10.0","0","0.0","0.0","0.0","0"
"3006","801031","1","天崩地裂","","","","0","801031","0","0","801004","0","0","0","0","0","3","2","0","0","0","801031","0","0","900","1","0","7.0","360.0","0.0","0.0","0","0.0","7.0","0.0","0"
"3007","801041","1","毒液喷吐","","","","0","801041","0","0","801005","0","0","0","0","3","4","2","0","0","0","801041","0","0","1800","12","666","20.0","0.0","2.2","0.0","0","0.0","0.0","0.0","0"
"3008","801051","1","风刃喷吐","","","","801051","801051","0","0","801005","0","0","0","0","3","4","2","0","0","0","801051","801032","0","1800","1","0","20.0","0.0","2.2","0.0","0","0.0","0.0","0.0","0"
"1013","990000","1","普攻","","","","0","0","1","0","0","0","0","0","0","2","4","0","0","0","0","990000","0","0","0","1","0","7.0","0.0","0.1","0.0","0","0.0","0.0","0.0","0"
